time,"# warm-ups since codes cleared ()","Altitude (GPS) (feet)","Average speed (GPS) (mph)","Engine coolant temperature (℉)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Intake air temperature (℉)","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","OBD Module Voltage (V)","Oxygen sensor 2 Bank 2 Voltage (V)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Speed (GPS) (mph)","Throttle position (%)","Timing advance (°)",Latitude,Longtitude,
20:49:18.855,,,,,,,,,,,14.4,,,,,,,33.74751904520677,-117.13101674279345,
20:49:19.046,,,,109.4,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:19.361,,,,,,,,,,,14.4,,,,,,,33.74751904520677,-117.13101674279345,
20:49:19.670,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:19.880,,,,109.4,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:20.226,,,,,,,,,,,14.4,,,,,,,33.74751904520677,-117.13101674279345,
20:49:20.551,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:20.730,,,,109.4,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:21.106,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:21.433,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:21.638,,,,111.2,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:21.969,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:22.291,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:22.455,,,,111.2,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:22.756,,,,,,,,,,,14.4,,,,,,,33.74751904520677,-117.13101674279345,
20:49:23.094,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:23.262,,,,111.2,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:23.533,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:23.820,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:24.056,,,,111.2,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:24.270,,,,,,,,,,,14.4,,,,,,,33.74751904520677,-117.13101674279345,
20:49:24.556,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:24.777,,,,111.2,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:25.080,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:25.378,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:25.549,,,,111.2,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:25.868,,,,,,,,,,,14.4,,,,,,,33.74751904520677,-117.13101674279345,
20:49:26.190,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:26.426,,,,111.2,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:26.730,,,,,,,,,,,14.4,,,,,,,33.74751904520677,-117.13101674279345,
20:49:27.036,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:27.256,,,,113,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:27.511,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:27.825,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:28.070,,,,113,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:28.420,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:28.743,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:28.901,,,,113,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:29.235,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:29.537,,,,,,,,,,,14.2,,,,,,,33.74751904520677,-117.13101674279345,
20:49:29.742,,,,113,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:30.057,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:30.368,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:30.602,,,,113,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:30.864,,,,,,,,,,,14.4,,,,,,,33.74751904520677,-117.13101674279345,
20:49:31.143,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:31.343,,,,113,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:31.610,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:31.942,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:32.166,,,,113,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:32.392,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:32.701,,,,,,,,,,,14.4,,,,,,,33.74751904520677,-117.13101674279345,
20:49:32.857,,,,113,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:33.109,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:33.425,,,,,,,,,,,14.4,,,,,,,33.74751904520677,-117.13101674279345,
20:49:33.676,,,,113,,,,,,,,,,,,,,33.74751904520677,-117.13101674279345,
20:49:34.040,,,,,,,,,,,14.3,,,,,,,33.74751904520677,-117.13101674279345,
20:49:34.253,,,,,,,,,,,14.3,,,,,,,33.74767724616464,-117.13082795684566,
20:49:34.407,,,,113,,,,,,,,,,,,,,33.74767724616464,-117.13082795684566,
20:49:34.620,,,,,,,,,,,14.3,,,,,,,33.74767724616464,-117.13082795684566,
20:49:34.817,,,,,,,,,,,14.3,,,,,,,33.74767724616464,-117.13082795684566,
20:49:34.980,,,,113,,,,,,,,,,,,,,33.74767724616464,-117.13082795684566,
20:49:35.192,,,,,,,,,,,14.3,,,,,,,33.74767724616464,-117.13082795684566,
20:49:35.402,,,,,,,,,,,14.3,,,,,,,33.74767724616464,-117.13082795684566,
20:49:35.571,,,,113,,,,,,,,,,,,,,33.74767724616464,-117.13082795684566,
20:49:35.793,,,,,,,,,,,14.2,,,,,,,33.74767724616464,-117.13082795684566,
20:49:36.017,,,,,,,,,,,14.3,,,,,,,33.74767724616464,-117.13082795684566,
20:49:36.191,,,,113,,,,,,,,,,,,,,33.74767724616464,-117.13082795684566,
20:49:36.392,,,,,,,,,,,14.3,,,,,,,33.74767724616464,-117.13082795684566,
20:49:36.617,,,,,,,,,,,14.3,,,,,,,33.74767724616464,-117.13082795684566,
20:49:36.780,,,,113,,,,,,,,,,,,,,33.74743922950885,-117.13129369164228,
20:49:36.993,,,,,,,,,,,14.3,,,,,,,33.747439074805484,-117.13129398955552,
20:49:37.216,,,,,,,,,,,14.3,,,,,,,33.74743714143334,-117.13129791018868,
20:49:37.370,,,,114.8,,,,,,,,,,,,,,33.747436411397246,-117.13130007119622,
20:49:37.578,,,,,,,,,,,14.3,,,,,,,33.747433302440136,-117.13130720766574,
20:49:37.794,,,,,,,,,,,14.3,,,,,,,33.747429985489525,-117.13131116743874,
20:49:37.950,,,,114.8,,,,,,,,,,,,,,33.747429364585415,-117.13131235690138,
20:49:38.146,,,,,,,,,,,14.4,,,,,,,33.74742881014096,-117.13131341905988,
20:49:38.372,,,,,,,,,,,14.3,,,,,,,33.74742770318513,-117.131315539649,
20:49:38.532,,,,114.8,,,,,,,,,,,,,,33.74742667183983,-117.1313175154107,
20:49:38.731,,,,,,,,,,,14.2,,,,,,,33.747423096602546,-117.13132469213188,
20:49:38.957,,,,,,,,,,,14.3,,,,,,,33.74742231495502,-117.13132617101046,
20:49:39.117,,,,114.8,,,,,,,,,,,,,,33.74742193204585,-117.13132689550335,
20:49:39.332,,,,,,,,,,,14.3,,,,,,,33.747377757654554,-117.13130901959029,
20:49:39.558,,,,,,,,,,,14.2,,,,,,,33.747373855350375,-117.13130762429155,
20:49:39.718,,,,114.8,,,,,,,,,,,,,,33.74737170265672,-117.13130721899935,
20:49:39.912,,,,,,,,,,,14.3,,,,,,,33.74734789235762,-117.13130058125152,
20:49:40.127,,,,,,,,,,,14.3,,,,,,,33.74733676088037,-117.13129774406946,
20:49:40.293,,,,114.8,,,,,,,,,,,,,,33.7473298560741,-117.13129627825887,
20:49:40.516,,,,,,,,,,,14.3,,,,,,,33.74732984184495,-117.13129627523797,
20:49:40.728,,,,,,,,,,,14.4,,,,,,,33.747336254110955,-117.13129792353057,
20:49:40.896,,,,114.8,,,,,,,,,,,,,,33.74733623652135,-117.13129791969538,
20:49:41.117,,,,,,,,,,,14.3,,,,,,,33.747336227927896,-117.13129791779654,
20:49:41.328,,,,,,,,,,,14.3,,,,,,,33.747330759077805,-117.13130310914364,
20:49:41.491,,,,114.8,,,,,,,,,,,,,,33.74733065407239,-117.13130321073277,
20:49:41.687,,,,,,,,,,,14.3,,,,,,,33.74730103125332,-117.13129723913202,
20:49:41.902,,,,,,,,,,,14.3,,,,,,,33.747300986214086,-117.13129722443892,
20:49:42.060,,,,114.8,,,,,,,,,,,,,,33.74730096436402,-117.1312972173121,
20:49:42.257,,,,,,,,,,,14.3,,,,,,,33.74730096436363,-117.13129721731204,
20:49:42.483,,,,,,,,,,,14.3,,,,,,,33.747282156001106,-117.13129108210035,
20:49:42.640,,,,114.8,,,,,,,,,,,,,,33.74726549283736,-117.13128564664262,
20:49:42.858,,,,,,,,,,,14.3,,,,,,,33.74736596215182,-117.13118528229771,
20:49:43.083,,,,,,,,,,,14.2,,,,,,,33.74733638468963,-117.1311861072676,
20:49:43.241,,,,114.8,,,,,,,,,,,,,,33.74733624890886,-117.13118611105443,
20:49:43.458,,,,,,,,,,,14.3,,,,,,,33.74733605244766,-117.13118611653519,
20:49:43.683,,,,,,,,,,,14.3,,,,,,,33.74727098868706,-117.13122048549148,
20:49:43.841,,,,114.8,,,,,,,,,,,,,,33.74726895761211,-117.1312213023445,
20:49:44.042,,,,,,,,,,,14.3,,,,,,,33.74721867438166,-117.1312656689688,
20:49:44.266,,,,,,,,,,,14.3,,,,,,,33.74721867438166,-117.1312656689688,
20:49:44.412,,,,114.8,,,,,,,,,,,,,,33.74721867438166,-117.1312656689688,
20:49:44.613,,,,,,,,,,,14.3,,,,,,,33.74721867438166,-117.1312656689688,
20:49:44.823,,,,,,,,,,,14.3,,,,,,,33.74721867438166,-117.1312656689688,
20:49:44.990,,,,114.8,,,,,,,,,,,,,,33.74721867438166,-117.1312656689688,
20:49:45.213,,,,,,,,,,,14.3,,,,,,,33.74721867438166,-117.1312656689688,
20:49:45.422,,,,,,,,,,,14.3,,,,,,,33.74721867438166,-117.1312656689688,
20:49:45.581,,,,114.8,,,,,,,,,,,,,,33.74721867438166,-117.1312656689688,
20:49:45.799,,,,,,,,,,,14.2,,,,,,,33.74721867438166,-117.1312656689688,
20:49:46.021,,,,,,,,,,,14.3,,,,,,,33.74721867438166,-117.1312656689688,
20:49:46.173,,,,114.8,,,,,,,,,,,,,,33.74721867438166,-117.1312656689688,
20:49:46.395,,,,,,,,,,,14.3,,,,,,,33.74721867438166,-117.1312656689688,
20:49:46.593,,,,,,,,,,,14.3,,,,,,,33.74721867438166,-117.1312656689688,
20:49:46.753,,,,116.60000000000001,,,,,,,,,,,,,,33.74721867438166,-117.1312656689688,
20:49:46.952,,,,,,,,,,,14.3,,,,,,,33.747573301631114,-117.131054967611,
20:49:47.147,,,,,,,,,,,14.3,,,,,,,33.74757420423278,-117.13105400846355,
20:49:47.313,,,,116.60000000000001,,,,,,,,,,,,,,33.747574273294525,-117.13105375780512,
20:49:47.538,,,,,,,,,,,14.3,,,,,,,33.74757403871171,-117.13105063460848,
20:49:47.762,,,,,,,,,,,14.3,,,,,,,33.74760061214525,-117.13103678703048,
20:49:47.911,,,,116.60000000000001,,,,,,,,,,,,,,33.74760204524836,-117.13103953044914,
20:49:48.122,,,,,,,,,,,14.3,,,,,,,33.7476018028228,-117.13103987188431,
20:49:48.332,,,,,,,,,,,14.3,,,,,,,33.7476012698636,-117.13104038037972,
20:49:48.501,,,,116.60000000000001,,,,,,,,,,,,,,33.74760101990017,-117.13104061887995,
20:49:48.708,,,,,,,,,,,14.3,,,,,,,33.74760052155912,-117.13104109436384,
20:49:48.916,,,,,,,,,,,14.4,,,,,,,33.74760009135085,-117.1310415048243,
20:49:49.064,,,,116.60000000000001,,,,,,,,,,,,,,33.74759991478939,-117.131041673288,
20:49:49.278,,,,,,,,,,,14.3,,,,,,,33.747556934877736,-117.13102763271907,
20:49:49.513,,,,,,,,,,,14.3,,,,,,,33.74755411852141,-117.13102726616796,
20:49:49.670,,,,116.60000000000001,,,,,,,,,,,,,,33.74756965595058,-117.13103412456857,
20:49:49.876,,,,,,,,,,,14.3,,,,,,,33.74756863293352,-117.13103395507525,
20:49:50.088,,,,,,,,,,,14.3,,,,,,,33.747567239669635,-117.13103357037282,
20:49:50.247,,,,116.60000000000001,,,,,,,,,,,,,,33.74756713255883,-117.1310335359419,
20:49:50.448,,,,,,,,,,,14.3,,,,,,,33.74756691246543,-117.13103346519851,
20:49:50.676,,,,,,,,,,,14.3,,,,,,,33.74756667509156,-117.13103338889856,
20:49:50.830,,,,116.60000000000001,,,,,,,,,,,,,,33.74756667509156,-117.13103338889856,
20:49:51.032,,,,,,,,,,,14.3,,,,,,,33.74756667509156,-117.13103338889856,
20:49:51.243,,,,,,,,,,,14.3,,,,,,,33.74756667509156,-117.13103338889856,
20:49:51.387,,,,116.60000000000001,,,,,,,,,,,,,,33.74756667509156,-117.13103338889856,
20:49:51.602,,,,,,,,,,,14.3,,,,,,,33.74756667509156,-117.13103338889856,
20:49:51.812,,,,,,,,,,,14.3,,,,,,,33.74756667509156,-117.13103338889856,
20:49:51.965,,,,118.4,,,,,,,,,,,,,,33.747565768655654,-117.13103309754268,
20:49:52.189,,,,,,,,,,,14.3,,,,,,,33.74745486840919,-117.13104405548057,
20:49:52.494,,,,,,,,,5.46875,,,,,,,,,33.74745417659963,-117.13104389107353,
20:49:52.648,,,,,,,,68,,,,,,,,,,33.74745404521807,-117.13104385986725,
20:49:52.963,,,,,,,,,5.46875,,,,,,,,,33.747453913147105,-117.13104382848128,
20:49:53.114,,,,,,,,68,,,,,,,,,,33.747453365152026,-117.13104369827592,
20:49:53.428,,,,,,,,,5.46875,,,,,,,,,33.74745228821373,-117.13104344433758,
20:49:53.577,,,,,,,,68,,,,,,,,,,33.747452225832525,-117.13104342950713,
20:49:53.895,,,,,,,,,5.46875,,,,,,,,,33.74769114613871,-117.13108945154828,
20:49:54.042,,,,,,,,68,,,,,,,,,,33.74769114613871,-117.13108945154828,
20:49:54.349,,,,,,,,,5.46875,,,,,,,,,33.74769114613871,-117.13108945154828,
20:49:54.517,,,,,,,,68,,,,,,,,,,33.74769114613871,-117.13108945154828,
20:49:54.830,,,,,,,,,5.46875,,,,,,,,,33.74769114613871,-117.13108945154828,
20:49:55.001,,,,,,,,68,,,,,,,,,,33.74769111352666,-117.1310894422653,
20:49:55.317,,,,,,,,,5.46875,,,,,,,,,33.74771661493565,-117.13095747349224,
20:49:55.625,1,,,,,,,,,,,,,,,,,33.74771661493565,-117.13095747349224,
20:49:55.948,1,,,,,,,,,,,,,,,,,33.74771661493565,-117.13095747349224,
20:49:56.270,1,,,,,,,,,,,,,,,,,33.74771661493565,-117.13095747349224,
20:49:56.594,1,,,,,,,,,,,,,,,,,33.74771661493565,-117.13095747349224,
20:49:56.925,1,,,,,,,,,,,,,,,,,33.74771661493565,-117.13095747349224,
20:49:57.230,1,,,,,,,,,,,,,,,,,33.74771661493565,-117.13095747349224,
20:49:57.546,1,,,,,,,,,,,,,,,,,33.74771661493565,-117.13095747349224,
20:49:57.862,1,,,,,,,,,,,,,,,,,33.74771661493565,-117.13095747349224,
20:49:58.165,1,,,,,,,,,,,,,,,,,33.74771661493565,-117.13095747349224,
20:49:58.470,1,,,,,,,,,,,,,,,,,33.74771661493565,-117.13095747349224,
20:49:58.776,1,,,,,,,,,,,,,,,,,33.74771661493565,-117.13095747349224,
20:49:59.091,1,,,,,,,,,,,,,,,,,33.74771661493565,-117.13095747349224,
20:49:59.416,1,,,,,,,,,,,,,,,,,33.747559203802176,-117.1310500104853,
20:49:59.736,1,,,,,,,,,,,,,,,,,33.74755992293672,-117.13105085657917,
20:50:00.063,,,,,,,,,,,,,0,,,,,33.747561108778676,-117.13105225373562,
20:50:00.558,,,,,,,,,,,,,0,,,,,33.74758172451265,-117.13112501479355,
20:50:01.040,,,,,,,,,,,,,0,,,,,33.74758292210233,-117.1311243014909,
20:50:01.533,,,,,,,,,,,,,0,,,,,33.74758424314316,-117.13112351497492,
20:50:02.018,,,,,,,,,,,,,0,,,,,33.74758540140063,-117.13112282514555,
20:50:02.511,,,,,,,,,,,,,0,,,,,33.74760363955681,-117.13124094550355,
20:50:02.978,,,,,,,,,,,,,0,,,,,33.74757484590314,-117.13181412244593,
20:50:03.462,,,,,,,,,,,,,0,,,,,33.74757484590314,-117.13181412244593,
20:50:03.966,,,,,,,,,,,,,0,,,,,33.747731696829895,-117.13140829772769,
20:50:04.451,,,,,,,,,,,,,0,,,,,33.747733448504114,-117.13141472926924,
20:50:04.941,,,,,,,,,,,,,0,,,,,33.747736473168935,-117.13141397467353,
20:50:05.411,,,,,,,,,,,,,0,,,,,33.747736502099954,-117.13141396944083,
20:50:05.901,,,,,,,,,,,,,0,,,,,33.747736544537865,-117.13141396176178,
20:50:06.360,,,,,,,,,,,,,0,,,,,33.747736647660595,-117.13141394318464,
20:50:06.829,,,,,,,,,,,,,0,,,,,33.74774105284758,-117.13141336245063,
20:50:07.300,,,,,,,,,,,,,0,,,,,33.74774108558557,-117.13141335496876,
20:50:07.766,,,,,,,,,,,,,0,,,,,33.747741099558496,-117.13141335176905,
20:50:08.250,,,,,,,,,,,,,0,,,,,33.74776145932692,-117.13149364027424,
20:50:08.746,,,,,,,,,,,,,0,,,,,33.74776809942698,-117.13148806765645,
20:50:09.213,,,,,,,,,,,,,0,,,,,33.74771490679403,-117.1315327245401,
20:50:09.701,,,,,,,,,,,,,0,,,,,33.74766804190216,-117.13152306163227,
20:50:10.172,,,,,,,,,,,,,0,,,,,33.74760954746939,-117.13151654890439,
20:50:10.654,,,,,,,,,,,,,0,,,,,33.74760954740353,-117.13151654890835,
20:50:11.140,,,,,,,,,,,,,0,,,,,33.74760954733302,-117.13151654890967,
20:50:11.614,,,,,,,,,,,,,0,,,,,33.747609547257184,-117.13151654891263,
20:50:12.120,,,,,,,,,,,,,0,,,,,33.74760954717878,-117.13151654891485,
20:50:12.589,,,,,,,,,,,,,0,,,,,33.74760954709302,-117.13151654891932,
20:50:13.097,,,,,,,,,,,,,0,,,,,33.74760954700369,-117.13151654892258,
20:50:13.565,,,,,,,,,,,,,0,,,,,33.7476151936595,-117.13147139316776,
20:50:14.071,,,,,,,,,,,,,0,,,,,33.74760995159676,-117.13149082456766,
20:50:14.538,,,,,,,,,,,,,0,,,,,33.74760342742998,-117.13150365503965,
20:50:15.025,,,,,,,,,,,,,0,,,,,33.74760342742998,-117.13150365503965,
20:50:15.490,,,,,,,,,,,,,0.7843137254901961,,,,,33.74760342742998,-117.13150365503965,
20:50:15.979,,,,,,,,,,,,,0,,,,,33.74760342742998,-117.13150365503965,
20:50:16.486,,,,,,,,,,,,,0,,,,,33.747638030214546,-117.13143395907925,
20:50:16.954,,,,,,,,,,,,,0,,,,,33.747638030214546,-117.13143395907925,
20:50:17.440,,,,,,,,,,,,,0,,,,,33.747638030214546,-117.13143395907925,
20:50:17.905,,,,,,,,,,,,,0,,,,,33.747638030214546,-117.13143395907925,
20:50:18.415,,,,,,,,,,,,,0,,,,,33.747638030214546,-117.13143395907925,
20:50:18.881,,,,,,,,,,,,,0,,,,,33.74760752056953,-117.13148321755686,
20:50:19.356,,,,,,,,,,,,,0,,,,,33.74760751539292,-117.13148331459607,
20:50:19.833,,,,,,,,,,,,,0,,,,,33.74762493854575,-117.13139968395939,
20:50:20.321,,,,,,,,,,,,,0,,,,,33.747622261434984,-117.13140270469398,
20:50:20.809,,,,,,,,,,,,,0,,,,,33.747537401841555,-117.13149845635964,
20:50:21.296,,,,,,,,,,,,,0,,,,,33.747537401607644,-117.13149845662281,
20:50:21.786,,,,,,,,,,,,,0,,,,,33.74753740140871,-117.13149845684578,
20:50:22.264,,,,,,,,,,,,,0,,,,,33.74753740120845,-117.1314984570726,
20:50:22.752,,,,,,,,,,,,,0,,,,,33.74753740100975,-117.13149845729711,
20:50:23.241,,,,,,,,,,,,,0,,,,,33.747536845666076,-117.1314992494987,
20:50:23.709,,,,,,,,,,,,,0,,,,,33.7475875498358,-117.13163935583061,
20:50:24.199,,,,,,,,,,,,,0,,,,,33.74758808725746,-117.13163933939863,
20:50:24.692,,,,,,,,,,,,,0,,,,,33.747582923485446,-117.13152245176263,
20:50:25.154,,,,,,,,,,,,,0,,,,,33.74758684635987,-117.13144655395732,
20:50:25.208,,1569.4957269203187,0.0960389113537915,,,,,,,,,,,,0,,,33.74758684635987,-117.13144655395732,
20:50:25.238,,1569.4957269203187,0.09601968978408364,,,,,,,,,,,,0,,,33.74746099583222,-117.13104961450875,
20:50:25.320,,1569.4957269203187,0.09596596440940275,,,,,,,,,,,,0,,,33.74746099583222,-117.13104961450875,
20:50:25.656,,,,,,,,,,,,,0,,,,,33.747465041891914,-117.13106238035228,
20:50:26.224,,,,,,,,,,,,,0,,,,,33.747465041891914,-117.13106238035228,
20:50:27.006,,1573.6904620458035,0.09487894252952754,,,,,,,,,,,,0,,,33.747465041891914,-117.13106238035228,
20:50:27.018,,1578.1760157582091,0.09491591315761827,,,,,,,,,,,,0.5592340730136005,,,33.74746221120818,-117.1310486924994,
20:50:27.127,,1578.8776797816467,0.09484677378969818,,,,,,,,,,,,0,,,33.74746221120818,-117.1310486924994,
20:50:27.157,,1578.8776797816467,0.09482781187231895,,,,,,,,,,,,0,,,33.747465899245576,-117.13104609410942,
20:50:27.304,,1578.8776797816467,0.0947343154176454,,,,,,,,,,,,0,,,33.747465899245576,-117.13104609410942,
20:50:27.447,,1578.8776797816467,0.09464315988256781,,,,,,,,,,,,0,,,33.747465899245576,-117.13104609410942,
20:50:27.563,,1578.8776797816467,0.09456982339402117,,,,,,,,,,,,0,,,33.747465899245576,-117.13104609410942,
20:50:27.614,,,,,,,,,,,,,0,,,,,33.747465899245576,-117.13104609410942,
20:50:27.687,,1578.8776797816467,0.0944916156163619,,,,,,,,,,,,0,,,33.747465899245576,-117.13104609410942,
20:50:28.547,,1579.514463912506,0.09714740273571709,,,,,,,,,,,,0.5592340730136005,,,33.747465899245576,-117.13104609410942,
20:50:28.557,,1579.514463912506,0.09717862553483977,,,,,,,,,,,,0.5592340730136005,,,33.74747122175409,-117.1310455073762,
20:50:28.666,,1579.514463912506,0.09751313102655391,,,,,,,,,,,,0.5592340730136005,,,33.74747122175409,-117.1310455073762,
20:50:28.700,,,,,,,,,,,,,0,,,,,33.74747122175409,-117.1310455073762,
20:50:28.782,,1579.514463912506,0.09786828901118254,,,,,,,,,,,,0.5592340730136005,,,33.74747122175409,-117.1310455073762,
20:50:28.898,,1579.514463912506,0.09822402620321688,,,,,,,,,,,,0.5592340730136005,,,33.74747122175409,-117.1310455073762,
20:50:29.010,,1579.514463912506,0.09856538869170256,,,,,,,,,,,,0.5592340730136005,,,33.74747122175409,-117.1310455073762,
20:50:29.123,,1579.0116447450257,0.09892736206260551,,,,,,,,,,,,0.5816034146010577,,,33.74747122175409,-117.1310455073762,
20:50:29.147,,1579.0116447450257,0.09900446052815187,,,,,,,,,,,,0.5816034146010577,,,33.747477130995826,-117.1310452559191,
20:50:29.196,,,,,,,,,,,,,0,,,,,33.747477130995826,-117.1310452559191,
20:50:29.237,,1579.0116447450257,0.09929232327512061,,,,,,,,,,,,0.5816034146010577,,,33.747477130995826,-117.1310452559191,
20:50:29.350,,1579.0116447450257,0.09965155123310829,,,,,,,,,,,,0.5816034146010577,,,33.747477130995826,-117.1310452559191,
20:50:29.462,,1579.0116447450257,0.10000937258023891,,,,,,,,,,,,0.5816034146010577,,,33.747477130995826,-117.1310452559191,
20:50:29.580,,1579.0116447450257,0.10038554872133015,,,,,,,,,,,,0.5816034146010577,,,33.747477130995826,-117.1310452559191,
20:50:29.652,,,,,,,,,,,,,0,,,,,33.747477130995826,-117.1310452559191,
20:50:29.695,,1579.0116447450257,0.10074885778202591,,,,,,,,,,,,0.5816034146010577,,,33.747477130995826,-117.1310452559191,
20:50:29.808,,1579.0116447450257,0.10110630976943588,,,,,,,,,,,,0.5816034146010577,,,33.747477130995826,-117.1310452559191,
20:50:29.919,,1579.0116447450257,0.10145791692354852,,,,,,,,,,,,0.5816034146010577,,,33.747477130995826,-117.1310452559191,
20:50:30.032,,1579.0116447450257,0.10181719309986004,,,,,,,,,,,,0.5816034146010577,,,33.747477130995826,-117.1310452559191,
20:50:30.146,,1577.4707472962953,0.10199136095042009,,,,,,,,,,,,0.3355404571413396,,,33.747477130995826,-117.1310452559191,
20:50:30.150,,,,,,,,,,,,,0,,,,,33.747477130995826,-117.1310452559191,
20:50:30.164,,1577.4707472962953,0.10202005421806062,,,,,,,,,,,,0.3355404571413396,,,33.74748136385693,-117.13104332808138,
20:50:30.257,,1577.4707472962953,0.10216181645976766,,,,,,,,,,,,0.3355404571413396,,,33.74748136385693,-117.13104332808138,
20:50:30.368,,1577.4707472962953,0.1023321596630074,,,,,,,,,,,,0.3355404571413396,,,33.74748136385693,-117.13104332808138,
20:50:30.479,,1577.4707472962953,0.10250229414785415,,,,,,,,,,,,0.3355404571413396,,,33.74748136385693,-117.13104332808138,
20:50:30.597,,1577.4707472962953,0.10268282680810308,,,,,,,,,,,,0.3355404571413396,,,33.74748136385693,-117.13104332808138,
20:50:30.635,,,,,,,,,,,,,0,,,,,33.74748136385693,-117.13104332808138,
20:50:30.710,,1577.4707472962953,0.10285592088774888,,,,,,,,,,,,0.3355404571413396,,,33.74748136385693,-117.13104332808138,
20:50:30.822,,1577.4707472962953,0.10302613128220985,,,,,,,,,,,,0.3355404571413396,,,33.74748136385693,-117.13104332808138,
20:50:30.933,,1577.4707472962953,0.10319490234124098,,,,,,,,,,,,0.3355404571413396,,,33.74748136385693,-117.13104332808138,
20:50:31.051,,1577.4707472962953,0.10337439273788226,,,,,,,,,,,,0.3355404571413396,,,33.74748136385693,-117.13104332808138,
20:50:31.115,,,,,,,,,,,,,0,,,,,33.74748136385693,-117.13104332808138,
20:50:31.171,,1577.4707472962953,0.10355564620875578,,,,,,,,,,,,0.3355404571413396,,,33.74748136385693,-117.13104332808138,
20:50:31.187,,1576.9174659901428,0.10354476082262451,,,,,,,,,,,,0,,,33.74748324978514,-117.13104148406268,
20:50:31.285,,1576.9174659901428,0.10347839057552319,,,,,,,,,,,,0,,,33.74748324978514,-117.13104148406268,
20:50:31.398,,1576.9174659901428,0.10340191864568164,,,,,,,,,,,,0,,,33.74748324978514,-117.13104148406268,
20:50:31.512,,1576.9174659901428,0.10332489482204638,,,,,,,,,,,,0,,,33.74748324978514,-117.13104148406268,
20:50:31.603,,,,,,,,,,,,,0,,,,,33.74748324978514,-117.13104148406268,
20:50:32.075,,,,,,,,,,,,,0,,,,,33.74748323877755,-117.13104149484043,
20:50:32.090,,1577.1599646009827,0.10419662309148325,,,,,,,,,,,,0.3355404571413396,,,33.74748323877755,-117.13104149484043,
